F,Tsuga heterophylla,0.45,
Faboy,Lophira alata,0.94,
Falis,Populus ciliata,0.37,
False Acacia,Robinia pseudoacacia,0.69,
False Cypress,Chamaecyparis lawsoniana,0.43,
False Cypress,Chamaecyparis nootkatensis,0.44,
False Cypress,Chamaecyparis thyoides,0.32,
False Elm,Celtis occidentalis,0.53,
False mopane,Guibourtia coleosperma,0.66,
False opepe,Mitragyna ciliata,0.52,
False opepe,Mitragyna stipulosa,0.53,
Falso pao brasil,Brosimum rubescens,0.63,
Fantsinakoko,Humbertia madagascariensis,1.18,
Fara,Daniella thurifera,0.46,
Faraen,Terminalia superba,0.40,
F'araeneri,Terminalia ivorensis,0.54,
Farayemile,Terminalia ivorensis,0.54,
Farayomile,Terminalia ivorensis,0.54,
Faro,Daniella thurifera,0.46,
Fata,Vitex cofassus,0.67,
Fataromile,Terminalia ivorensis,0.54,
Faux balata,Micropholis guianensis,0.67,
Faux gayac,Dipteryx odorata,0.82,
Faux Satine,Taxodium distichum,0.46,
Fayard,Fagus sylvatica,0.67,
Fela,Terminalia ivorensis,0.54,
Feli kouali,Erisma uncinatum,0.51,
Felli kouali,Erisma uncinatum,0.51,
Female rosewood,Aniba duckei,0.56,
Fereng,Canangium odoratum,0.28,
Ferolia,Brosimum rubescens,0.63,
Feurier,Dipteryx odorata,0.82,
Fiddleback Maple,Acer saccharum,0.63,
Field maple,Acer campestre,0.55,
Fiji pine,Pinus caribaea,0.70,
Fijian Sterculia,Sterculia vitiensis,0.34,
Filao,Casuarina equisetifolia,0.87,
Finnish aspen,Populus tremula,0.42,
Finnish birch,Betula sp.,0.61,
Finnish fir,Pinus sylvestris,0.45,
Finnish redwood,Pinus sylvestris,0.45,
Finnish whitewood,Picea abies,0.43,
Finuki-ukaba,Intsia bijuga,0.65,
Fir,Abies amabilis,0.43,
Fir
Abies balsamea,0.35,
Fir,Abies grandis,0.37,
Fir,Abies lasiocarpa,0.32,
Fir,Abies magnifica,0.38,
Fir,Abies procera,0.39,
Fir,Picea abies,0.43,
Fir,Pinus sylvestris,0.45,
Fira-wase,Terminalia ivorensis,0.54,
Flambeau rouge,Catostemma fragrans,0.66,
Flameau rouge,Catostemma fragrans,0.66,
Flindersia,Flindersia pimenteliana,0.51,
Flindersia,Flindersia pubescens,0.60,
Flor amarillo,Tabebuia serratifolia,0.99,
Flor amarillo,Vochysia hondurensis,0.52,
Flor de paraiso,Melia azedarach,0.51,
Flor de veradillo,Swietenia macrophylla,0.47,
Florecillo,Qualea paraensis,0.58,
Floresa,Prioria copaifera,0.42,
Florida Basswood,Tilia americana,0.37,
Florida Cypress,Taxodium distichum,0.46,
Florida Dogwood,Cornus florida,0.72,
Florida Elm,Ulmus americana,0.50,
Florida Linden,Tilia americana,0.37,
Florida Longleaf Pine,Pinus palustris,0.59,
Florida Yellow Pine,Pinus palustris,0.59,
Flowered satinwood,Chloroxylon swietenia,0.88,
Flowering dogwood,Cornus florida,0.72,3
Foncontin,Platymiscium pinnatum,0.87,
Forescom,Morus mesozygia,0.71,
Forest gum,Eucalyptus tereticornis,0.82,
Forest red gum,Eucalyptus tereticornis,0.82,
Forest tamarind,Marmaroxylon racemosum,1.07,
Formosan camphor,Cinnamomum camphora,0.38,
Fountain tree,Spathodea campanulata,0.25,
Foxtail Pine,Pinus taeda,0.51,
Frake,Terminalia superba,0.40,
Fram,Terminalia superba,0.40,
Frameri,Terminalia ivorensis,0.54,
Frameri,Terminalia superba,0.40,
Framine,Terminalia ivorensis,0.54,
Framire,Terminalia ivorensis,0.54,
Framo,Terminalia superba,0.40,
Frane,Terminalia superba,0.40,
Frango,Terminalia superba,0.40,
Frany,Terminalia superba,0.40,
Freijo,Cordia alliodora,0.51,
French ash,Fraxinus excelsior,0.58,14
French aspen,Populus tremula,0.42,
French beech,Fagus sylvatica,0.67,13
French oak,Quercus petraea,0.65,
French oak,Quercus robur,0.57,
French plane,Platanus hybrida,0.59,
Fresno,Fraxinus americana,0.60,
Fresno,Fraxinus excelsior,0.58,14
Fresno,Fraxinus nigra,0.49,
Fresno,Fraxinus pennsylvanica,0.56,
Frijolillo,Astronium graveolens,0.89,
Frijolillo,Astronium graveolens,0.80,
Frijolillo,Pseudosamanea guachapele,0.58,
Fruit cherry,Prunus avium,0.58,13
Fruta dorada,Virola koschnyi,0.51,
Fruta dorda,Virola koschnyi,0.51,
Fteh,Calophyllum inophyllum,0.55,
Fteh,Calophyllum tomentosum,0.59,
Fukadi,Terminalia amazonia,0.76,
Fukadi,Terminalia amazonica,0.76,
Fungunigalo,Gonystylus macrophyllum,0.54,
Gabon ovanko,Guibourtia ehie,0.71,
Gabon Tulip Tree,Spathodea campanulata,0.25,
Gad pipal,Populus ciliata,0.37,
Gagil,Hopea iriana,0.80,
Gagil,Hopea odorata,0.63,
Gagil,Koordersiodendron pinnatum,0.71,
Gakrada,Turraeanthus africanus,0.51,
Galla,Cupressus torulosa,0.47,
Galm of Gilead Fir,Abies balsamea,0.35,
Galumpit,Heritiera javanica,0.65,
Galunggung,Pometia pinnata,0.60,
Gambiri,Aleurites moluccana,0.14,
Gan man naga,Catostemma fragrans,0.66,
Gangau,Mesua ferrea,0.92,
Gangaw,Mesua ferrea,0.92,
Gangwa,Excoecaria agallocha,0.42,
Garamut,Vitex cofassus,0.67,
Garis,Koompassia malaccensis,0.76,
Garry oak,Quercus garryanna,0.68,
Garu,Excoecaria agallocha,0.42,
Garu-buaja,Gonystylus macrophyllum,0.54,
Garuga,Garuga pinnata,0.51,
Gasuli,Pometia pinnata,0.60,
Gateado,Astronium graveolens,0.89,
Gateado,Astronium graveolens,0.80,
Gateado,Sickingia salvadorense,0.65,
Gateado,Swietenia macrophylla,0.47,
Gateado,Swietenia mahagoni,0.57,
Gau,Piptadeniastrum africanum,0.63,
Gaupinol,Hymenaea courbaril,0.83,
Gauri,Polyalthia fragans,0.46,
Gavetillo,Aspidosperma desmanthum,0.65,
Gawasa,Vitex cofassus,0.67,
Gawi,Anisoptera costata,0.52,
Gayac,Dipteryx odorata,0.82,
Gayac de cayennee,Dipteryx odorata,0.82,
Gayal,Dipteryx odorata,0.82,
Gba,Beilschmiedia mannii,0.62,
Gbararada,Terminalia superba,0.40,
Gbasi,Terminalia ivorensis,0.54,
Gbawo,Musanga cecropioides,0.23,
Gbei,Beilschmiedia mannii,0.62,
Gbele,Irvingia gabonensis,0.76,
Gboko nisa,Beilschmiedia mannii,0.62,
Gborduorh,Berlinia acuminata,0.64,
Gbwei,Beilschmiedia mannii,0.62,
Gean,Prunus avium,0.58,13
Gefle fir,Pinus sylvestris,0.45,
Geh,Chlorophora excelsa,0.70,
Gelam,Syzygium buettnerianum,0.73,
Gelso bianco,Morus alba,0.60,
Gelupang batu,Heritiera javanica,0.65,
Gema,Pometia pinnata,0.60,
Gemaris,Koompassia malaccensis,0.76,
Gembris,Koompassia malaccensis,0.76,
Gemeris,Koompassia malaccensis,0.76,
Genuine,Cinnamomum camphora,0.38,
Geon,Excoecaria agallocha,0.42,
Geor,Excoecaria agallocha,0.42,
Georgia Pine,Pinus palustris,0.59,
Georgia Yellow Ppine,Pinus palustris,0.59,
Geremo,Heritiera javanica,0.65,
Geria,Excoecaria agallocha,0.42,
Geringging,Melia azedarach,0.51,
Gerok,Bucklandia populnea,0.56,
Geva,Excoecaria agallocha,0.42,
Gevlambe bostamarinde,Marmaroxylon racemosum,1.07,
Gewa,Excoecaria agallocha,0.42,
Gha,Triplochiton scleroxylon,0.32,
Ghana anokye,Guibourtia ehie,0.71,
Ghana Obeche,Triplochiton scleroxylon,0.32,
Ghana walnut,Lovoa trichiliodes,0.46,
Ghiriya,Chloroxylon swietenia,0.88,
Ghoto,Prunus serotina,0.50,
Ghughole,Intsia bijuga,0.65,
Gia-gia,Pometia pinnata,0.60,
Giai Ngua,Swietenia macrophylla,0.47,
Giant Arborvitae,Thuja plicata,0.32,
Giant Arbor-Vitae,Thuja plicata,0.32,
Giant Cedar,Thuja plicata,0.32,
Giant chinkapin,Castanopsis chrysophylla,0.44,
Giant Fir,Abies grandis,0.37,
Gigantic Cedar,Thuja plicata,0.32,
Gigantic Pine,Pinus lambertiana,0.36,
Gila Chokecherry,Prunus serotina,0.50,
Gima,Pometia pinnata,0.60,
Ginja hoehoe,Terminalia amazonia,0.76,
Ginoo,Koompassia excelsa,0.75,
Ginsek,Anisoptera curtisii,0.52,
Ginuer Pine,Chamaecyparis lawsoniana,0.43,
Girassonde,Pterocarpus angolensis,0.59,
Glu,Musanga cecropioides,0.23,
Gluta,Melanorrhoea spp.,0.75,
Go nuoe,Intsia palembanica,0.65,
Go nvoe,Intsia bijuga,0.65,
Gofassa,Vitex cofassus,0.67,
Gofilei,Tieghemella heckelii,0.60,
Goi,Aglaia gigantea,0.54,
Goi tia,Aglaia gigantea,0.54,
Gold Birch,Betula alleghaniensis,0.62,
Golden chestnut,Castanopsis chrysophylla,0.44,
Golden deal,Doryphora sassafras,0.49,
Golden ebony,Diospyros celebica,0.90,13
Golden Fir,Abies magnifica,0.38,
Golden Oak,Robinia pseudoacacia,0.69,
Golden spoon,Byrsonima coriacea,0.68,
Goldwood,Plathymenia reticulata,0.56,
Goli karam,Mitragyna parvifolia,0.59,
Gom anime boom,Hymenaea courbaril,0.83,
Goma amarilla,Vochysia lehmanni,0.52,
Goma amarilla,Vochysia tomentosa,0.52,
Gombeira,Swartzia leiocalycina,1.00,4
Gomme armimec,Hymenaea courbaril,0.83,
Gomo,Vochysia lehmanni,0.52,
Gomo,Vochysia tomentosa,0.52,
Gomorrow,Dipteryx odorata,0.82,
Goncalo alves,Astronium graveolens,0.89,19
Goncalo alves,Astronium graveolens,0.80,19
Gonfolo,Qualea albiflora,0.54,
Gonfolo,Qualea paraensis,0.58,
Gonfolo Rose,Qualea paraensis,0.58,
Go-nuoe,Intsia bijuga,0.65,
Gonyer,Grewia elastica,0.63,
Goodding willow,Salix alba,0.38,
Goodding Willow,Salix nigra,0.39,
Goraci,Koompassia malaccensis,0.76,
Gore,Mitragyna parvifolia,0.59,
Goria nim,Cedrela toona,0.47,
Goum ne wet,Aleurites moluccana,0.14,
Goure karam,Mitragyna parvifolia,0.59,
Govwi,Musanga cecropioides,0.23,
Gox nuwowse,Intsia bijuga,0.65,
Goyod,Pometia pinnata,0.60,
Gran,Picea abies,0.43,
Gran cashew,Anacardium excelsum,0.33,
Granadillo,Platymiscium pinnatum,0.87,
Granadillo,Swietenia macrophylla,0.47,
Grand Fir,Abies grandis,0.37,1
Gravilea,Grevillea robusta,0.54,
Grawa,Cedrela toona,0.47,
Gray Birch,Betula alleghaniensis,0.62,
Gray Elm,Ulmus rubra,0.53,
Gray Fir,Tsuga heterophylla,0.45,
Gray harewood,Acer pseudoplatanus,0.57,
Gray Oak,Quercus rubra,0.63,
Gray Pine,Pinus banksiana,0.43,
Great maple,Acer pseudoplatanus,0.57,13
Great Silver Fir,Abies amabilis,0.43,
Great Sugar Pine,Pinus lambertiana,0.36,
Green Ash,Fraxinus americana,0.60,
Green Ash,Fraxinus pennsylvanica,0.56,1
Green Cypress,Liriodendron tulipifera,0.42,
Green Locust,Robinia pseudoacacia,0.69,
Greenheart,Tabebuia serratifolia,0.99,
Greirllea,Grevillea robusta,0.54,
Grenhatti,Tabebuia serratifolia,0.99,
Grevilea,Grevillea robusta,0.54,
Grevilia,Grevillea robusta,0.54,
Grevillea,Grevillea robusta,0.54,
Grey alder,Alnus glutinosa,0.41,
Grey alder,Alnus nepalensis,0.26,
Grey box,Eucalyptus hemiphloia,0.93,
Grey Fir,Tsuga heterophylla,0.45,
Grey Pine,Pinus banksiana,0.43,
Grey sassafras,Doryphora sassafras,0.49,
Grienharti,Tabebuia serratifolia,0.99,
Grignon Fou,Qualea albiflora,0.54,
Grignon fou,Qualea paraensis,0.58,
Grignon fou,Vochysia ferruginea,0.52,
Grignon fou,Vochysia guianensis,0.52,
Groenhart,Tabebuia serratifolia,0.99,4
Groenhati,Tabebuia serratifolia,0.99,
Gronfoeloe,Qualea paraensis,0.58,
Gronfolo,Qualea albiflora,0.54,
Groot locus,Dipteryx odorata,0.82,
Grumixava,Micropholis guianensis,0.67,
Guaba,Terminalia amazonia,0.76,
Guachapele,Pseudosamanea guachapele,0.58,
Guachapeli,Pseudosamanea guachapele,0.58,
Guacharaco,Terminalia amazonia,0.76,
Guacimil,Cordia alliodora,0.51,
Guamarillo,Pseudosamanea guachapele,0.58,
Guanacaste
Enterolobium cyclocarpum
0.35,4
Guapinol,Hymenaea courbaril,0.83,
Guapinole,Hymenaea courbaril,0.83,
Guarabœ,Peltogyne venosa,0.69,
Guarabozebra,Astronium graveolens,0.89,
Guarabozebra,Astronium graveolens,0.80,
Guarabu,Peltogyne porphyrocardia,0.69,
Guaraburajado,Peltogyne venosa,0.69,
Guarita,Astronium graveolens,0.89,
Guarita,Astronium graveolens,0.80,
Guaruba,Qualea albiflora,0.54,
Guasango,Astronium graveolens,0.89,
Guasango,Astronium graveolens,0.80,
Guasimo nogal,Cordia alliodora,0.51,
Guaso,Turraeanthus africanus,0.51,
Guatambu (Brazil),Balfourodendron riedelianum,0.79,11
Guatambu (Argentinean),Balfourodendron riedelianum,0.70,11
Guatemala Mahogany,Swietenia macrophylla,0.47,
Guatuso,Terminalia amazonia,0.76,
Guayabo,Terminalia amazonia,0.76,
Guayabo,Terminalia amazonica,0.76,
Guayabo,Terminalia guyanensis,0.60,
Guayabo de montana,Terminalia guyanensis,0.60,
Guayabo leon,Terminalia amazonia,0.76,
Guayabo leon,Terminalia amazonica,0.76,
Guayabo negro,Terminalia amazonia,0.76,
Guayabon,Terminalia amazonia,0.76,
Guayacan,Guaiacum spp.,1.26,10
Guayacan,Minquartia guianensis,0.83,
Guayacan,Tabebuia serratifolia,0.99,4
Guayacan pech,Minquartia guianensis,0.83,
Guayacan pechiche,Minquartia guianensis,0.83,
Guayacan polvillo,Tabebuia serratifolia,0.99,
Guayo,Terminalia guyanensis,0.60,
Gubas,Endospermum macrophyllum,0.41,
Gue,Lophira alata,0.94,
Guela-china,Manilkara zapota,0.71,
Gueladao guenda-china,Manilkara zapota,0.71,
Guele,Chlorophora excelsa,0.70,
Guenda-guina,Manilkara zapota,0.71,
Guendaxina,Manilkara zapota,0.71,
Guh,Chlorophora excelsa,0.70,
Gui,Mitragyna parvifolia,0.59,
Guiba,Irvingia gabonensis,0.76,
Guijo,Shorea guiso,0.75,
Guima,Musanga cecropioides,0.23,
Guingamadou,Virola surinamensis,0.51,
Guinguamadou,Virola surinamensis,0.51,
Guissepa,Mansonia altissima,0.55,
Gula,Pterocarpus soyauxii,0.64,
Gulf Coast Pitch Pine,Pinus elliottii,0.59,
Gulf Cypress,Taxodium distichum,0.46,
Guli,Piptadeniastrum africanum,0.63,
Gulla,Cupressus torulosa,0.47,
Gulrai,Cupressus torulosa,0.47,
Gum,Liquidambar styraciflua,0.52,
Gum,Nyssa aquatica,0.50,
Gum copal,Daniella thurifera,0.46,
Gum Cottonwood,Nyssa aquatica,0.50,
Gum Wood,Liquidambar styraciflua,0.52,
Gum-anime tree,Hymenaea courbaril,0.83,
Gun-Wood,Juglans nigra,0.55,
Gupariba,Tabebuia serratifolia,0.99,
Gupasa,Vitex cofassus,0.67,
Gupasa,Vitex parviflora,0.68,
Gupit,Pygeum turnerianum,0.44,
Guri,Mitragyna parvifolia,0.59,
Gusanero,Astronium graveolens,0.89,
Gusanero,Astronium graveolens,0.80,
Gusango,Astronium graveolens,0.89,
Gusango,Astronium graveolens,0.80,
Gutumba,Chlorophora excelsa,0.70,
Guyabillo,Terminalia amazonia,0.76,
Guyana cedar,Cedrela odorata,0.39,4
Guyana ebony,Swartzia leiocalycina,1.00,4
Gwa,Tieghemella heckelii,0.60,
Gyabizito,Pygeum africanum,0.61,
Gyakrada,Turraeanthus africanus,0.51,
Gympie messmate,Eucalyptus cloeziana,0.80
Haagbeuk,Carpinus betulus,0.61,
Haba,Hura crepitans,0.40,
Haba de Indio,Hura crepitans,0.40,
Habillo,Hura crepitans,0.40,
Hacano,Micropholis guianensis,0.67,
Hackberry,Celtis occidentalis,0.53,1
Hackia,Tabebuia serratifolia,0.99,4
Hackmatack,Larix laricina,0.53,
Hackmatack,Larix occidentalis,0.52,
Hackmatack,Populus balsamifera,0.34,
Hackmatack larch,Larix occidentalis,0.52,
Hackoyia,Tabebuia serratifolia,0.99,
Hacktree,Celtis occidentalis,0.53,
Hadwe,Turraeanthus africanus,0.51,
Haekia,Tabebuia serratifolia,0.99,
Hafa,Triplochiton scleroxylon,0.32,
Hagakhak,Dipterocarpus warburgii,0.53,
Hagbuche,Carpinus betulus,0.61,
Hagebuche,Carpinus betulus,0.61,
Hague,Turraeanthus africanus,0.51,
Hahuache,Tabebuia serratifolia,0.99,
Haiawaballi,Tetragastris altissima,0.74,
Hainbuche,Carpinus betulus,0.61,
Hakia,Tabebuia serratifolia,0.99,
Hakkea,Tabebuia serratifolia,0.99,
Hakue,Turraeanthus africanus,0.51,
Halda,Chloroxylon swietenia,0.88,
Haleban,Vitex cofassus,0.67,
Hampas,Koompassia malaccensis,0.76,
Hangilo,Michelia excelsa,0.42,
Hangilo,Michelia sp.,0.42,
Hannoki,Alnus glutinosa,0.41,
Hara,Excoecaria agallocha,0.42,
Hard Birch,Betula alleghaniensis,0.62,
Hard Elm,Ulmus alata,0.65,
Hard Maple,,0.60,6
Hard Maple,Acer nigrum,0.57,
Hard Maple,Acer saccharum,0.63,
Hard Pine,Pinus echinata,0.51,
Hard Pine,Pinus palustris,0.59,
Hard Pine,Pinus resinosa,0.46,
Hard Rock Maple,Acer nigrum,0.57,
Hardbeam,Carpinus betulus,0.61,
Hardy catalpa,Catalpa speciosa,0.37,
Harewood,Acer pseudoplatanus,0.57,
Hasara,Vitex cofassus,0.67,
Hasi,Excoecaria agallocha,0.42,
Hata,Vitex cofassus,0.67,
Hatobu,Pometia pinnata,0.60,
Haudan,Eschweilera sagotiana,0.90,
Hazel Pine,Liquidambar styraciflua,0.52,
Hazel Pine,Nyssa aquatica,0.50,
Hazel Wood,Liquidambar styraciflua,0.52,
He Balsam,Picea rubens,0.40,
Heart Pine,Pinus palustris,0.59,
Heartleaf Balsam Poplar,Populus balsamifera,0.34,
Heavy Hopea,Hopea iriana,0.80,
Hedge,Maclura pomifera,0.72,
Hedge Apple,Maclura pomifera,0.72,
Hediondo,Piptadeniastrum africanum,0.63,
Hedu,Mitragyna parvifolia,0.59,
Hekakoro,Melanorrhoea spp.,0.75,
Helecho,Grevillea robusta,0.54,
Hemlock,Tsuga canadensis,0.40,
Hemlock spruce,Tsuga canadensis,0.40,
Hemlock spruce,Tsuga heterophylla,0.45,
Hendui,Lophira alata,0.94,
Henduri Poma,Cedrela toona,0.47,
Heng,Dipterocarpus basilanicus,0.54,
Heng,Dipterocarpus grandiflorus,0.68,
Heng,Dipterocarpus warburgii,0.53,
Henschreckenbaum,Hymenaea courbaril,0.83,
Henschrenkenbaum,Hymenaea courbaril,0.83,
Hicha,Byrsonima coriacea,0.68,
Hickory,Carya aquatica,0.62,
Hickory,Carya cordiformis,0.66,
Hickory,Carya illinoensis,0.66,
Hickory,Carya lacinosa,0.69,
Hickory,Carya myristiciformis,0.60,
Hickory,Carya ovata,0.72,
Hickory,Carya tomentosa,0.72,
Hickory boxwood,Planchonella euphlebia,0.89,
Hickory Elm,Ulmus thomasii,0.63,
Hickory Poplar,Liriodendron tulipifera,0.42,
Hickory Poplar,Nyssa aquatica,0.50,
Hill fukadi,Terminalia amazonia,0.76,
Hill toon,Cedrela serrata,0.52,
Hillagasi,Shorea negrosensis,0.59,
Himalayan cypress,Cupressus torulosa,0.47,
Hinlagasi,Shorea negrosensis,0.59,
Hintsy,Intsia palembanica,0.65,
Hintzy,Intsia bijuga,0.65,
Hlafuta,Afzelia quanzensis,0.62,
Hochioo,Tieghemella heckelii,0.60,
Hoeboeballi,Loxopterygium sagotii,0.62,
Hofa,Triplochiton scleroxylon,0.32,
Hogberry,Byrsonima coriacea,0.68,
Holia,Byrsonima coriacea,0.68,
Holly,Ilex opaca,0.55,
Hollyhock,Byrsonima coriacea,0.68,
Honduras cedar,Cedrela odorata,0.39,4
Honduras Mahogany,Swietenia macrophylla,0.47,
Honduras Pitch Pine,Pinus caribaea,0.70,
Honduras Rosenholz,Dalbergia stevensonii,0.88,
Honduras Rosewood,Dalbergia stevensonii,0.88,
Honeylocust,Gleditsia triacanthos,0.62,
Honge,Bassia latifolia,0.82,
Hoobodia,Anacardium excelsum,0.33,
Hoobooballi,Loxopterygium sagotii,0.62,
Hoop Ash,Celtis occidentalis,0.53,
Hoop Ash,Fraxinus nigra,0.49,
Hoop Pine,Araucaria cunninghamii,0.44,3
Hoop Tree,Melia azedarach,0.51,
Horeni,Cedrela toona,0.47,
Hormigo,Platymiscium pinnatum,0.87,
Hormiguero,Cordia alliodora,0.51,
Hornbaum,Carpinus betulus,0.61,
Hornbeam,Carpinus betulus,0.61,
Horse Apple,Maclura pomifera,0.72,
Horse Chestnut,Aesculus hippocastanum,0.39,
Horseflesh,Manilkara bidentata,0.95,
Horseflesh Mahogany,Hieronyma alchorneoides,0.58,
Horsetail,Casuarina equisetifolia,0.87,
Horsetail Beefwood,Casuarina equisetifolia,0.87,
Horsetail Casuarina,Casuarina equisetifolia,0.87,
Horsetail Tree,Casuarina equisetifolia,0.87,
Hpang,Mitragyna parvifolia,0.59,
Huacapu,Minquartia guianensis,0.83,
Hububalli,Loxopterygium sagotii,0.62,
Hudson Bay pine,Pinus banksiana,0.43,
Huevos de Gato,Dipterocarpus basilanicus,0.54,
Huevos de Gato,Dipterocarpus grandiflorus,0.68,
Huevos de Gato,Dipterocarpus warburgii,0.53,
Huevos de Gato,Pterocarpus marsupium,0.71,4
Huevos de Gato,Pterocarpus vernalis,0.63,
Huhugwe,Brachylaena hutchinsii,0.85,
Huicon,Pouteria izabalensis,0.64,
Huicon,Pouteria pomifera,0.84,
Huilca,Piptadeniastrum africanum,0.63,
Humeg,Pygeum turnerianum,0.44,
Hummock Holly,Ilex opaca,0.55,
Hungarian ash,Fraxinus excelsior,0.58,
Huntingdon willow,Salix alba,0.38,
Hunug,Pygeum turnerianum,0.44,
Hura,Hura crepitans,0.40,2
Hura Wood,Hura crepitans,0.40,
Huragalli,Chloroxylon swietenia,0.88,
Huragatu,Chloroxylon swietenia,0.88,
Huron Pine,Tsuga heterophylla,0.45,
Huruk,Cedrela toona,0.47,
Hutchu Bevu,Melia azedarach,0.51,
Huyam,Pinus merkusii,0.59,
Huynh,Heritiera javanica,0.65,
Huynh,Heritiera ornithocephala,0.70,
Hyedua,Guibourtia ehie,0.71,
Hyeduanini,Guibourtia ehie,0.71,4
Hyedua-nini,Guibourtia ehie,0.71
Ias,Excoecaria agallocha,0.42,
Iban,Manilkara zapota,0.71,
Ibeka,Mammea africana,0.69,
Ibelea,Mammea africana,0.69,
Ibira camby,Micropholis guianensis,0.67,
Ibu,Pometia pinnata,0.60,
Icob,Liquidambar styraciflua,0.52,
Icte,Cedrela odorata,0.39,
Idabakoror,Mitragyna stipulosa,0.53,
Idaho White Pine,Pinus monticola,0.35,
Idegran,Taxus baccata,0.63,
Idigbo,Terminalia ivorensis,0.54,
Iedel,Mangifera indica,0.53,
Ien-gau-o,Liquidambar styraciflua,0.52,
Iep,Ulmus hollandica,0.53,
Ifet,Intsia bijuga,0.65,
Ifil,Intsia bijuga,0.65,
Igaganga,Dacryodes le testui,0.56,
Igonde,Brachystegia spiciformis,0.70,
Igondi,Brachystegia spiciformis,0.70,
Ihi Mendek,Pometia pinnata,0.60,
Ihili,Intsia bijuga,0.65,
Iibiuva,Hymenaea courbaril,0.83,
Ijaws,Terminalia ivorensis,0.54,
Ijzerhout,Tabebuia serratifolia,0.99,
Ikame,Pterygota bequaertii,0.53,
Ikame,Pterygota macrocarpa,0.54,
Ikoi,Poga oleosa,0.39,
Ikomba,Musanga cecropioides,0.23,
Iku,Poga oleosa,0.39,
Ikumbu,Musanga cecropioides,0.23,
Ila Evin,Daniella oliveri,0.49,
Ilang-ilang,Canangium odoratum,0.28,
Illupei,Bassia latifolia,0.82,
Illupei,Dichopsis elliptica,0.56,
Iluku,Mitragyna stipulosa,0.53,
IluliIluli,Khaya nyassica,0.44,
Imbilo,Pterocarpus angolensis,0.59,
Imbirema,Couratari pulchra,0.53,4
Imburana,Amburana cearensis,0.58,
Imburana de cheiro,Amburana cearensis,0.58,4
Imera junera,Platymiscium pinnatum,0.87,
Immortel etranger,Spathodea campanulata,0.25,
Imono,Poga oleosa,0.39,
Imonon,Poga oleosa,0.39,
Imonor,Poga oleosa,0.39,
Impa,Pterygota bequaertii,0.53,
Impas,Koompassia malaccensis,0.76,
In,Dipterocarpus basilanicus,0.54,
In,Dipterocarpus warburgii,0.53,
Incense Cedar,Libocedrus decurrens,0.37,1
Incenso,Daniella thurifera,0.46,
Incienso,Tetragastris altissima,0.74,
Incorruptible,Minquartia guianensis,0.83,
Indana,Byrsonima coriacea,0.68,
Indana Colorado,Byrsonima coriacea,0.68,
Indano,Byrsonima coriacea,0.68,
Indano Colorado,Byrsonima coriacea,0.68,
India Boxwood,Gossypiospermum praecox,0.77,
Indian Alder,Alnus nepalensis,0.26,
Indian Boxwood,Buxus sempervirens,0.83,
Indian Cedar,Cedrela toona,0.47,
Indian Chestnut,Castanopsis acuminatissima,0.56,
Indian Cigar Tree,Catalpa speciosa,0.37,
Indian Crabwood,Carapa molluccensis,0.71,
Indian Ebony,Diospyros celebica,0.90,13
Indian Ebony,Diospyros melanoxylon,0.67,
Indian Gurjun,Dipterocarpus grandiflorus,0.68,
Indian Laurel,Terminalia elliptica (syn. T. tomentosa),0.79,16
Indian Laurelwood,Terminalia celerica,0.68,4
Indian Lilac,Melia azedarach,0.51,
Indian Padauk,Pterocarpus marsupium,0.71,4
Indian Pine,Pinus taeda,0.51,
Indian redwood,Pterocarpus indicus,0.57,
Indian Rosewood
Dalbergia latifolia
0.79
2
Indian Walnut,Aleurites moluccana,0.14,
Indian White Cedar,Dysoxylum malabaricum,0.62,
Indigbo,Terminalia ivorensis,0.54,
Indo-China Pine,Pinus merkusii,0.59,
Inga Cagtitu,Marmaroxylon racemosum,1.07,
Ingano,Liquidambar styraciflua,0.52,
Ingarana,Marmaroxylon racemosum,1.07,
Ingarana da terra firme,Marmaroxylon racemosum,1.07,
Inggeris,Koompassia malaccensis,0.76,
Ingiepipa,Couratari pulchra,0.53,4
Ingipipa,Couratari pulchra,0.53,4
Ingoe,Cedrela toona,0.47,
Inguipipa,Couratari pulchra,0.53,4
Inho Vermelho,Araucaria angustifolia,0.49,
